distorted_path,reference_path,mos
distorted_images/i07_02_2.bmp,reference_images/i07.bmp,5.86364
distorted_images/i07_02_3.bmp,reference_images/i07.bmp,5.55814
distorted_images/i07_02_4.bmp,reference_images/i07.bmp,5.2325599999999985
distorted_images/i07_02_5.bmp,reference_images/i07.bmp,4.75556
distorted_images/i07_03_1.bmp,reference_images/i07.bmp,4.9333300000000015
distorted_images/i07_03_2.bmp,reference_images/i07.bmp,4.22727
distorted_images/i07_03_3.bmp,reference_images/i07.bmp,3.733330000000001
distorted_images/i07_03_4.bmp,reference_images/i07.bmp,3.31111
distorted_images/i07_03_5.bmp,reference_images/i07.bmp,2.73333
distorted_images/i07_04_1.bmp,reference_images/i07.bmp,5.86667
distorted_images/i07_04_2.bmp,reference_images/i07.bmp,6.0
distorted_images/i07_04_3.bmp,reference_images/i07.bmp,5.4222199999999985
distorted_images/i07_04_4.bmp,reference_images/i07.bmp,4.951219999999998
distorted_images/i07_04_5.bmp,reference_images/i07.bmp,4.2093
distorted_images/i07_05_1.bmp,reference_images/i07.bmp,6.04444
distorted_images/i07_05_2.bmp,reference_images/i07.bmp,5.8
distorted_images/i07_05_3.bmp,reference_images/i07.bmp,5.15909
distorted_images/i07_05_4.bmp,reference_images/i07.bmp,4.27907
distorted_images/i07_05_5.bmp,reference_images/i07.bmp,3.3181800000000004
distorted_images/i07_06_1.bmp,reference_images/i07.bmp,4.83333
distorted_images/i07_06_2.bmp,reference_images/i07.bmp,4.61364
distorted_images/i07_06_3.bmp,reference_images/i07.bmp,4.15909
distorted_images/i07_06_4.bmp,reference_images/i07.bmp,3.75
distorted_images/i07_06_5.bmp,reference_images/i07.bmp,3.3181800000000004
distorted_images/i07_07_1.bmp,reference_images/i07.bmp,5.5814
distorted_images/i07_07_2.bmp,reference_images/i07.bmp,5.19048
distorted_images/i07_07_3.bmp,reference_images/i07.bmp,4.31818
distorted_images/i07_07_4.bmp,reference_images/i07.bmp,3.62222
distorted_images/i07_07_5.bmp,reference_images/i07.bmp,2.83721
distorted_images/i07_08_1.bmp,reference_images/i07.bmp,5.86364
distorted_images/i07_08_2.bmp,reference_images/i07.bmp,5.53333
distorted_images/i07_08_3.bmp,reference_images/i07.bmp,4.5814
distorted_images/i07_08_4.bmp,reference_images/i07.bmp,3.42222
distorted_images/i07_08_5.bmp,reference_images/i07.bmp,2.63636
distorted_images/i07_09_1.bmp,reference_images/i07.bmp,6.4222199999999985
distorted_images/i07_09_2.bmp,reference_images/i07.bmp,6.02222
distorted_images/i07_09_3.bmp,reference_images/i07.bmp,5.22727
distorted_images/i07_09_4.bmp,reference_images/i07.bmp,3.97674
distorted_images/i07_09_5.bmp,reference_images/i07.bmp,2.46667
distorted_images/i07_10_1.bmp,reference_images/i07.bmp,6.13333
distorted_images/i07_10_2.bmp,reference_images/i07.bmp,5.88636
distorted_images/i07_10_3.bmp,reference_images/i07.bmp,5.04545
distorted_images/i07_10_4.bmp,reference_images/i07.bmp,3.70455
distorted_images/i07_10_5.bmp,reference_images/i07.bmp,2.22727
distorted_images/i07_11_1.bmp,reference_images/i07.bmp,5.48837
distorted_images/i07_11_2.bmp,reference_images/i07.bmp,4.51111
distorted_images/i07_11_3.bmp,reference_images/i07.bmp,3.43182
distorted_images/i07_11_4.bmp,reference_images/i07.bmp,2.4222200000000003
distorted_images/i07_11_5.bmp,reference_images/i07.bmp,0.97727
distorted_images/i07_12_1.bmp,reference_images/i07.bmp,5.34091
distorted_images/i07_12_2.bmp,reference_images/i07.bmp,4.72727
distorted_images/i07_12_3.bmp,reference_images/i07.bmp,3.5333300000000003
distorted_images/i07_12_4.bmp,reference_images/i07.bmp,2.86364
distorted_images/i07_12_5.bmp,reference_images/i07.bmp,2.51111
distorted_images/i07_13_1.bmp,reference_images/i07.bmp,4.5814
distorted_images/i07_13_2.bmp,reference_images/i07.bmp,4.06818
distorted_images/i07_13_3.bmp,reference_images/i07.bmp,3.37209
distorted_images/i07_13_4.bmp,reference_images/i07.bmp,2.72727
distorted_images/i07_13_5.bmp,reference_images/i07.bmp,2.51111
distorted_images/i07_14_1.bmp,reference_images/i07.bmp,5.79545
distorted_images/i07_14_2.bmp,reference_images/i07.bmp,6.15909
distorted_images/i07_14_3.bmp,reference_images/i07.bmp,5.70455
distorted_images/i07_14_4.bmp,reference_images/i07.bmp,5.22222
distorted_images/i07_14_5.bmp,reference_images/i07.bmp,4.20455
distorted_images/i07_15_1.bmp,reference_images/i07.bmp,3.63636
distorted_images/i07_15_2.bmp,reference_images/i07.bmp,3.2888900000000003
distorted_images/i07_15_3.bmp,reference_images/i07.bmp,3.04545
distorted_images/i07_15_4.bmp,reference_images/i07.bmp,3.34091
distorted_images/i07_15_5.bmp,reference_images/i07.bmp,3.65116
distorted_images/i07_16_1.bmp,reference_images/i07.bmp,6.20455
distorted_images/i07_16_2.bmp,reference_images/i07.bmp,6.34884
distorted_images/i07_16_3.bmp,reference_images/i07.bmp,5.9333300000000015
distorted_images/i07_16_4.bmp,reference_images/i07.bmp,5.35556
distorted_images/i07_16_5.bmp,reference_images/i07.bmp,4.81818
distorted_images/i07_17_1.bmp,reference_images/i07.bmp,5.54545
distorted_images/i07_17_2.bmp,reference_images/i07.bmp,6.4
distorted_images/i07_17_3.bmp,reference_images/i07.bmp,4.40476
distorted_images/i07_17_4.bmp,reference_images/i07.bmp,6.72727
distorted_images/i07_17_5.bmp,reference_images/i07.bmp,3.34091
distorted_images/i07_18_1.bmp,reference_images/i07.bmp,5.38636
distorted_images/i07_18_2.bmp,reference_images/i07.bmp,4.95455
distorted_images/i07_18_3.bmp,reference_images/i07.bmp,4.37778
distorted_images/i07_18_4.bmp,reference_images/i07.bmp,3.86364
distorted_images/i07_18_5.bmp,reference_images/i07.bmp,3.63636
distorted_images/i07_19_1.bmp,reference_images/i07.bmp,5.86667
distorted_images/i07_19_2.bmp,reference_images/i07.bmp,5.44444
distorted_images/i07_19_3.bmp,reference_images/i07.bmp,4.8
distorted_images/i07_19_4.bmp,reference_images/i07.bmp,4.11364
distorted_images/i07_19_5.bmp,reference_images/i07.bmp,3.70455
distorted_images/i07_20_1.bmp,reference_images/i07.bmp,5.75
distorted_images/i07_20_2.bmp,reference_images/i07.bmp,5.4222199999999985
distorted_images/i07_20_3.bmp,reference_images/i07.bmp,4.4186
distorted_images/i07_20_4.bmp,reference_images/i07.bmp,3.62222
distorted_images/i07_20_5.bmp,reference_images/i07.bmp,2.93023
distorted_images/i07_21_1.bmp,reference_images/i07.bmp,5.66667
distorted_images/i07_21_2.bmp,reference_images/i07.bmp,4.95455
distorted_images/i07_21_3.bmp,reference_images/i07.bmp,4.11111
distorted_images/i07_21_4.bmp,reference_images/i07.bmp,3.38636
distorted_images/i07_21_5.bmp,reference_images/i07.bmp,2.32558
distorted_images/i07_22_1.bmp,reference_images/i07.bmp,5.9333300000000015
distorted_images/i07_22_2.bmp,reference_images/i07.bmp,5.2325599999999985
distorted_images/i07_22_3.bmp,reference_images/i07.bmp,4.65116
distorted_images/i07_22_4.bmp,reference_images/i07.bmp,4.14286
distorted_images/i07_22_5.bmp,reference_images/i07.bmp,2.65909
distorted_images/i07_23_1.bmp,reference_images/i07.bmp,6.02222
distorted_images/i07_23_2.bmp,reference_images/i07.bmp,5.7333300000000005
distorted_images/i07_23_3.bmp,reference_images/i07.bmp,5.04444
distorted_images/i07_23_4.bmp,reference_images/i07.bmp,4.2093
distorted_images/i07_23_5.bmp,reference_images/i07.bmp,2.6444400000000003
distorted_images/i07_24_1.bmp,reference_images/i07.bmp,5.72093
distorted_images/i07_24_2.bmp,reference_images/i07.bmp,4.9333300000000015
distorted_images/i07_24_3.bmp,reference_images/i07.bmp,3.86364
distorted_images/i07_24_4.bmp,reference_images/i07.bmp,2.25
distorted_images/i07_24_5.bmp,reference_images/i07.bmp,0.47619
distorted_images/i08_01_1.bmp,reference_images/i08.bmp,5.54839
distorted_images/i08_01_2.bmp,reference_images/i08.bmp,4.7096800000000005
distorted_images/i08_01_3.bmp,reference_images/i08.bmp,4.83871
distorted_images/i08_01_4.bmp,reference_images/i08.bmp,4.1
distorted_images/i08_01_5.bmp,reference_images/i08.bmp,3.54839
distorted_images/i08_02_1.bmp,reference_images/i08.bmp,5.59375
distorted_images/i08_02_2.bmp,reference_images/i08.bmp,5.54839
distorted_images/i08_02_3.bmp,reference_images/i08.bmp,5.40625
distorted_images/i08_02_4.bmp,reference_images/i08.bmp,5.22581
distorted_images/i08_02_5.bmp,reference_images/i08.bmp,4.64516
distorted_images/i08_03_1.bmp,reference_images/i08.bmp,4.64516
distorted_images/i08_03_2.bmp,reference_images/i08.bmp,4.29032
distorted_images/i08_03_3.bmp,reference_images/i08.bmp,3.46667
distorted_images/i08_03_4.bmp,reference_images/i08.bmp,2.96875
distorted_images/i08_03_5.bmp,reference_images/i08.bmp,2.34375
distorted_images/i08_04_1.bmp,reference_images/i08.bmp,6.06452
distorted_images/i08_04_2.bmp,reference_images/i08.bmp,5.83871
distorted_images/i08_04_3.bmp,reference_images/i08.bmp,5.625
distorted_images/i08_04_4.bmp,reference_images/i08.bmp,5.4375
distorted_images/i08_04_5.bmp,reference_images/i08.bmp,4.96774
distorted_images/i08_05_1.bmp,reference_images/i08.bmp,5.33333
distorted_images/i08_05_2.bmp,reference_images/i08.bmp,5.45161
distorted_images/i08_05_3.bmp,reference_images/i08.bmp,4.71875
distorted_images/i08_05_4.bmp,reference_images/i08.bmp,3.96774
distorted_images/i08_05_5.bmp,reference_images/i08.bmp,3.125
distorted_images/i08_06_1.bmp,reference_images/i08.bmp,4.3871
distorted_images/i08_06_2.bmp,reference_images/i08.bmp,4.09375
distorted_images/i08_06_3.bmp,reference_images/i08.bmp,3.93333
distorted_images/i08_06_4.bmp,reference_images/i08.bmp,3.6129
distorted_images/i08_06_5.bmp,reference_images/i08.bmp,3.06452
distorted_images/i08_07_1.bmp,reference_images/i08.bmp,5.5
distorted_images/i08_07_2.bmp,reference_images/i08.bmp,4.64516
distorted_images/i08_07_3.bmp,reference_images/i08.bmp,4.16667
distorted_images/i08_07_4.bmp,reference_images/i08.bmp,3.45161
distorted_images/i08_07_5.bmp,reference_images/i08.bmp,2.3871
distorted_images/i08_08_1.bmp,reference_images/i08.bmp,5.21875
distorted_images/i08_08_2.bmp,reference_images/i08.bmp,4.59375
distorted_images/i08_08_3.bmp,reference_images/i08.bmp,3.90323
distorted_images/i08_08_4.bmp,reference_images/i08.bmp,2.87097
distorted_images/i08_08_5.bmp,reference_images/i08.bmp,1.96774
distorted_images/i08_09_1.bmp,reference_images/i08.bmp,5.7096800000000005
distorted_images/i08_09_2.bmp,reference_images/i08.bmp,5.875
distorted_images/i08_09_3.bmp,reference_images/i08.bmp,5.03125
distorted_images/i08_09_4.bmp,reference_images/i08.bmp,3.5
distorted_images/i08_09_5.bmp,reference_images/i08.bmp,1.75
distorted_images/i08_10_1.bmp,reference_images/i08.bmp,5.96774
distorted_images/i08_10_2.bmp,reference_images/i08.bmp,5.59375
distorted_images/i08_10_3.bmp,reference_images/i08.bmp,4.6875
distorted_images/i08_10_4.bmp,reference_images/i08.bmp,3.21875
distorted_images/i08_10_5.bmp,reference_images/i08.bmp,1.34375
distorted_images/i08_11_1.bmp,reference_images/i08.bmp,6.0
distorted_images/i08_11_2.bmp,reference_images/i08.bmp,5.25
distorted_images/i08_11_3.bmp,reference_images/i08.bmp,4.5666699999999985
distorted_images/i08_11_4.bmp,reference_images/i08.bmp,4.19355
distorted_images/i08_11_5.bmp,reference_images/i08.bmp,2.26667
distorted_images/i08_12_1.bmp,reference_images/i08.bmp,6.19355
distorted_images/i08_12_2.bmp,reference_images/i08.bmp,5.7419400000000005
distorted_images/i08_12_3.bmp,reference_images/i08.bmp,5.5
distorted_images/i08_12_4.bmp,reference_images/i08.bmp,4.8125
distorted_images/i08_12_5.bmp,reference_images/i08.bmp,4.25
distorted_images/i08_13_1.bmp,reference_images/i08.bmp,5.78125
distorted_images/i08_13_2.bmp,reference_images/i08.bmp,3.26667
distorted_images/i08_13_3.bmp,reference_images/i08.bmp,4.3871
distorted_images/i08_13_4.bmp,reference_images/i08.bmp,2.73333
distorted_images/i08_13_5.bmp,reference_images/i08.bmp,2.125
distorted_images/i08_14_1.bmp,reference_images/i08.bmp,5.65625
distorted_images/i08_14_2.bmp,reference_images/i08.bmp,5.4375
distorted_images/i08_14_3.bmp,reference_images/i08.bmp,4.87097
distorted_images/i08_14_4.bmp,reference_images/i08.bmp,4.75
distorted_images/i08_14_5.bmp,reference_images/i08.bmp,4.0
distorted_images/i08_15_1.bmp,reference_images/i08.bmp,3.77419
distorted_images/i08_15_2.bmp,reference_images/i08.bmp,2.93548
distorted_images/i08_15_3.bmp,reference_images/i08.bmp,3.28125
distorted_images/i08_15_4.bmp,reference_images/i08.bmp,3.6875
distorted_images/i08_15_5.bmp,reference_images/i08.bmp,3.5161300000000004
distorted_images/i08_16_1.bmp,reference_images/i08.bmp,6.0625
distorted_images/i08_16_2.bmp,reference_images/i08.bmp,5.75
distorted_images/i08_16_3.bmp,reference_images/i08.bmp,5.87097
distorted_images/i08_16_4.bmp,reference_images/i08.bmp,4.9032300000000015
distorted_images/i08_16_5.bmp,reference_images/i08.bmp,4.5666699999999985
distorted_images/i08_17_1.bmp,reference_images/i08.bmp,5.40625
distorted_images/i08_17_2.bmp,reference_images/i08.bmp,5.58065
distorted_images/i08_17_3.bmp,reference_images/i08.bmp,4.1875
distorted_images/i08_17_4.bmp,reference_images/i08.bmp,5.06452
distorted_images/i08_17_5.bmp,reference_images/i08.bmp,3.25806
distorted_images/i08_18_1.bmp,reference_images/i08.bmp,4.25
distorted_images/i08_18_2.bmp,reference_images/i08.bmp,3.74194
distorted_images/i08_18_3.bmp,reference_images/i08.bmp,2.9375
distorted_images/i08_18_4.bmp,reference_images/i08.bmp,2.84375
distorted_images/i08_18_5.bmp,reference_images/i08.bmp,2.87097
distorted_images/i08_19_1.bmp,reference_images/i08.bmp,5.3871
distorted_images/i08_19_2.bmp,reference_images/i08.bmp,4.93548
distorted_images/i08_19_3.bmp,reference_images/i08.bmp,4.6875
distorted_images/i08_19_4.bmp,reference_images/i08.bmp,4.03226
distorted_images/i08_19_5.bmp,reference_images/i08.bmp,3.59375
distorted_images/i08_20_1.bmp,reference_images/i08.bmp,5.87097
distorted_images/i08_20_2.bmp,reference_images/i08.bmp,5.96774
distorted_images/i08_20_3.bmp,reference_images/i08.bmp,5.26667
distorted_images/i08_20_4.bmp,reference_images/i08.bmp,4.625
distorted_images/i08_20_5.bmp,reference_images/i08.bmp,3.8125
distorted_images/i08_21_1.bmp,reference_images/i08.bmp,5.6875
distorted_images/i08_21_2.bmp,reference_images/i08.bmp,4.93548
distorted_images/i08_21_3.bmp,reference_images/i08.bmp,4.29032
distorted_images/i08_21_4.bmp,reference_images/i08.bmp,3.80645
distorted_images/i08_21_5.bmp,reference_images/i08.bmp,2.67742
distorted_images/i08_22_1.bmp,reference_images/i08.bmp,5.6129
distorted_images/i08_22_2.bmp,reference_images/i08.bmp,5.45161
distorted_images/i08_22_3.bmp,reference_images/i08.bmp,4.16129
distorted_images/i08_22_4.bmp,reference_images/i08.bmp,3.0625
distorted_images/i08_22_5.bmp,reference_images/i08.bmp,2.375
distorted_images/i08_23_1.bmp,reference_images/i08.bmp,6.03226
distorted_images/i08_23_2.bmp,reference_images/i08.bmp,6.16129
distorted_images/i08_23_3.bmp,reference_images/i08.bmp,5.67742
distorted_images/i08_23_4.bmp,reference_images/i08.bmp,5.5
distorted_images/i08_23_5.bmp,reference_images/i08.bmp,5.4375
distorted_images/i08_24_1.bmp,reference_images/i08.bmp,5.93548
distorted_images/i08_24_2.bmp,reference_images/i08.bmp,5.78125
distorted_images/i08_24_3.bmp,reference_images/i08.bmp,5.29032
distorted_images/i08_24_4.bmp,reference_images/i08.bmp,3.96774
distorted_images/i08_24_5.bmp,reference_images/i08.bmp,2.625
distorted_images/i09_01_1.bmp,reference_images/i09.bmp,5.36364
distorted_images/i09_01_2.bmp,reference_images/i09.bmp,5.0
distorted_images/i09_01_3.bmp,reference_images/i09.bmp,4.54545
distorted_images/i09_01_4.bmp,reference_images/i09.bmp,4.03226
distorted_images/i09_01_5.bmp,reference_images/i09.bmp,3.63636
distorted_images/i09_02_1.bmp,reference_images/i09.bmp,5.87879
distorted_images/i09_02_2.bmp,reference_images/i09.bmp,6.0303
distorted_images/i09_02_3.bmp,reference_images/i09.bmp,5.5625
distorted_images/i09_02_4.bmp,reference_images/i09.bmp,4.875
distorted_images/i09_02_5.bmp,reference_images/i09.bmp,4.54545
distorted_images/i09_03_1.bmp,reference_images/i09.bmp,4.60606
distorted_images/i09_03_2.bmp,reference_images/i09.bmp,4.09375
distorted_images/i09_03_3.bmp,reference_images/i09.bmp,3.69697
distorted_images/i09_03_4.bmp,reference_images/i09.bmp,3.25
distorted_images/i09_03_5.bmp,reference_images/i09.bmp,2.87879
distorted_images/i09_04_1.bmp,reference_images/i09.bmp,5.7419400000000005
distorted_images/i09_04_2.bmp,reference_images/i09.bmp,5.59375
distorted_images/i09_04_3.bmp,reference_images/i09.bmp,5.3871
distorted_images/i09_04_4.bmp,reference_images/i09.bmp,4.67742
distorted_images/i09_04_5.bmp,reference_images/i09.bmp,4.27273
distorted_images/i09_05_1.bmp,reference_images/i09.bmp,5.93548
distorted_images/i09_05_2.bmp,reference_images/i09.bmp,5.5
distorted_images/i09_05_3.bmp,reference_images/i09.bmp,4.96875
distorted_images/i09_05_4.bmp,reference_images/i09.bmp,4.09091
distorted_images/i09_05_5.bmp,reference_images/i09.bmp,3.59375
distorted_images/i09_06_1.bmp,reference_images/i09.bmp,5.21875
distorted_images/i09_06_2.bmp,reference_images/i09.bmp,4.3125
distorted_images/i09_06_3.bmp,reference_images/i09.bmp,4.16129
distorted_images/i09_06_4.bmp,reference_images/i09.bmp,3.8125
distorted_images/i09_06_5.bmp,reference_images/i09.bmp,3.34375
distorted_images/i09_07_1.bmp,reference_images/i09.bmp,4.87879
distorted_images/i09_07_2.bmp,reference_images/i09.bmp,4.75
distorted_images/i09_07_3.bmp,reference_images/i09.bmp,4.12903
distorted_images/i09_07_4.bmp,reference_images/i09.bmp,3.66667
distorted_images/i09_07_5.bmp,reference_images/i09.bmp,2.70968
distorted_images/i09_08_1.bmp,reference_images/i09.bmp,5.875
distorted_images/i09_08_2.bmp,reference_images/i09.bmp,5.24242
distorted_images/i09_08_3.bmp,reference_images/i09.bmp,4.34375
distorted_images/i09_08_4.bmp,reference_images/i09.bmp,3.48485
distorted_images/i09_08_5.bmp,reference_images/i09.bmp,2.375
distorted_images/i09_09_1.bmp,reference_images/i09.bmp,6.54545
distorted_images/i09_09_2.bmp,reference_images/i09.bmp,6.09091
distorted_images/i09_09_3.bmp,reference_images/i09.bmp,5.15152
distorted_images/i09_09_4.bmp,reference_images/i09.bmp,3.90625
distorted_images/i09_09_5.bmp,reference_images/i09.bmp,2.51515
distorted_images/i09_10_1.bmp,reference_images/i09.bmp,6.0
distorted_images/i09_10_2.bmp,reference_images/i09.bmp,5.65625
distorted_images/i09_10_3.bmp,reference_images/i09.bmp,4.90625
distorted_images/i09_10_4.bmp,reference_images/i09.bmp,3.19355
distorted_images/i09_10_5.bmp,reference_images/i09.bmp,2.34375
distorted_images/i09_11_1.bmp,reference_images/i09.bmp,5.90625
distorted_images/i09_11_2.bmp,reference_images/i09.bmp,5.15625
distorted_images/i09_11_3.bmp,reference_images/i09.bmp,3.96875
distorted_images/i09_11_4.bmp,reference_images/i09.bmp,2.40625
distorted_images/i09_11_5.bmp,reference_images/i09.bmp,0.87879
distorted_images/i09_12_1.bmp,reference_images/i09.bmp,6.06061
distorted_images/i09_12_2.bmp,reference_images/i09.bmp,5.90625
distorted_images/i09_12_3.bmp,reference_images/i09.bmp,4.90625
distorted_images/i09_12_4.bmp,reference_images/i09.bmp,2.96875
distorted_images/i09_12_5.bmp,reference_images/i09.bmp,2.84375
distorted_images/i09_13_1.bmp,reference_images/i09.bmp,4.51515
distorted_images/i09_13_2.bmp,reference_images/i09.bmp,3.77419
distorted_images/i09_13_3.bmp,reference_images/i09.bmp,3.33333
distorted_images/i09_13_4.bmp,reference_images/i09.bmp,2.81818
distorted_images/i09_13_5.bmp,reference_images/i09.bmp,2.87879
distorted_images/i09_14_1.bmp,reference_images/i09.bmp,5.84375
distorted_images/i09_14_2.bmp,reference_images/i09.bmp,5.48485
distorted_images/i09_14_3.bmp,reference_images/i09.bmp,6.28125
distorted_images/i09_14_4.bmp,reference_images/i09.bmp,4.4375
distorted_images/i09_14_5.bmp,reference_images/i09.bmp,3.3125
distorted_images/i09_15_1.bmp,reference_images/i09.bmp,2.90909
distorted_images/i09_15_2.bmp,reference_images/i09.bmp,3.06061
distorted_images/i09_15_3.bmp,reference_images/i09.bmp,3.25
distorted_images/i09_15_4.bmp,reference_images/i09.bmp,3.59375
distorted_images/i09_15_5.bmp,reference_images/i09.bmp,5.84848
distorted_images/i09_16_1.bmp,reference_images/i09.bmp,6.06061
distorted_images/i09_16_2.bmp,reference_images/i09.bmp,6.3030300000000015
distorted_images/i09_16_3.bmp,reference_images/i09.bmp,5.75
distorted_images/i09_16_4.bmp,reference_images/i09.bmp,5.9032300000000015
distorted_images/i09_16_5.bmp,reference_images/i09.bmp,4.66667
distorted_images/i09_17_1.bmp,reference_images/i09.bmp,5.8125
distorted_images/i09_17_2.bmp,reference_images/i09.bmp,6.78788
distorted_images/i09_17_3.bmp,reference_images/i09.bmp,4.78125
distorted_images/i09_17_4.bmp,reference_images/i09.bmp,6.36364
distorted_images/i09_17_5.bmp,reference_images/i09.bmp,3.60606
distorted_images/i09_18_1.bmp,reference_images/i09.bmp,4.81818
distorted_images/i09_18_2.bmp,reference_images/i09.bmp,4.3030300000000015
distorted_images/i09_18_3.bmp,reference_images/i09.bmp,4.06452
distorted_images/i09_18_4.bmp,reference_images/i09.bmp,3.3125
distorted_images/i09_18_5.bmp,reference_images/i09.bmp,3.15625
distorted_images/i09_19_1.bmp,reference_images/i09.bmp,5.5
distorted_images/i09_19_2.bmp,reference_images/i09.bmp,4.67742
distorted_images/i09_19_3.bmp,reference_images/i09.bmp,4.51613
distorted_images/i09_19_4.bmp,reference_images/i09.bmp,4.0625
distorted_images/i09_19_5.bmp,reference_images/i09.bmp,3.48485
distorted_images/i09_20_1.bmp,reference_images/i09.bmp,5.8125
distorted_images/i09_20_2.bmp,reference_images/i09.bmp,5.66667
distorted_images/i09_20_3.bmp,reference_images/i09.bmp,4.5
distorted_images/i09_20_4.bmp,reference_images/i09.bmp,3.90909
distorted_images/i09_20_5.bmp,reference_images/i09.bmp,2.90909
distorted_images/i09_21_1.bmp,reference_images/i09.bmp,5.27273
distorted_images/i09_21_2.bmp,reference_images/i09.bmp,4.8125
distorted_images/i09_21_3.bmp,reference_images/i09.bmp,4.25
distorted_images/i09_21_4.bmp,reference_images/i09.bmp,3.5
distorted_images/i09_21_5.bmp,reference_images/i09.bmp,2.16129
distorted_images/i09_22_1.bmp,reference_images/i09.bmp,5.71875
distorted_images/i09_22_2.bmp,reference_images/i09.bmp,5.78788
distorted_images/i09_22_3.bmp,reference_images/i09.bmp,5.5
distorted_images/i09_22_4.bmp,reference_images/i09.bmp,4.09375
distorted_images/i09_22_5.bmp,reference_images/i09.bmp,2.71875
distorted_images/i09_23_1.bmp,reference_images/i09.bmp,6.25
distorted_images/i09_23_2.bmp,reference_images/i09.bmp,6.28125
distorted_images/i09_23_3.bmp,reference_images/i09.bmp,6.0303
distorted_images/i09_23_4.bmp,reference_images/i09.bmp,4.8125
distorted_images/i09_23_5.bmp,reference_images/i09.bmp,2.875
distorted_images/i09_24_1.bmp,reference_images/i09.bmp,5.75
distorted_images/i09_24_2.bmp,reference_images/i09.bmp,5.09375
distorted_images/i09_24_3.bmp,reference_images/i09.bmp,3.75
distorted_images/i09_24_4.bmp,reference_images/i09.bmp,2.0303
distorted_images/i09_24_5.bmp,reference_images/i09.bmp,0.24242
distorted_images/i10_01_1.bmp,reference_images/i10.bmp,5.71795
distorted_images/i10_01_2.bmp,reference_images/i10.bmp,5.43243
distorted_images/i10_01_3.bmp,reference_images/i10.bmp,4.74359
distorted_images/i10_01_4.bmp,reference_images/i10.bmp,4.53846
distorted_images/i10_01_5.bmp,reference_images/i10.bmp,3.81579
distorted_images/i10_02_1.bmp,reference_images/i10.bmp,6.05405
distorted_images/i10_02_2.bmp,reference_images/i10.bmp,5.83784
distorted_images/i10_02_3.bmp,reference_images/i10.bmp,5.76923
distorted_images/i10_02_4.bmp,reference_images/i10.bmp,5.52632
distorted_images/i10_02_5.bmp,reference_images/i10.bmp,4.72973
distorted_images/i10_03_1.bmp,reference_images/i10.bmp,5.05405
distorted_images/i10_03_2.bmp,reference_images/i10.bmp,4.36111
distorted_images/i10_03_3.bmp,reference_images/i10.bmp,4.02564
distorted_images/i10_03_4.bmp,reference_images/i10.bmp,3.30769
distorted_images/i10_03_5.bmp,reference_images/i10.bmp,2.92308
distorted_images/i10_04_1.bmp,reference_images/i10.bmp,6.0769199999999985
distorted_images/i10_04_2.bmp,reference_images/i10.bmp,5.11111
distorted_images/i10_04_3.bmp,reference_images/i10.bmp,5.15789
distorted_images/i10_04_4.bmp,reference_images/i10.bmp,4.76923
distorted_images/i10_04_5.bmp,reference_images/i10.bmp,4.23077
distorted_images/i10_05_1.bmp,reference_images/i10.bmp,6.05128
distorted_images/i10_05_2.bmp,reference_images/i10.bmp,5.79487
distorted_images/i10_05_3.bmp,reference_images/i10.bmp,5.17949
distorted_images/i10_05_4.bmp,reference_images/i10.bmp,4.3947400000000005
distorted_images/i10_05_5.bmp,reference_images/i10.bmp,3.34211
distorted_images/i10_06_1.bmp,reference_images/i10.bmp,5.15789
distorted_images/i10_06_2.bmp,reference_images/i10.bmp,4.64865
distorted_images/i10_06_3.bmp,reference_images/i10.bmp,4.57895
distorted_images/i10_06_4.bmp,reference_images/i10.bmp,3.84211
distorted_images/i10_06_5.bmp,reference_images/i10.bmp,3.40541
distorted_images/i10_07_1.bmp,reference_images/i10.bmp,5.54054
distorted_images/i10_07_2.bmp,reference_images/i10.bmp,5.02564
distorted_images/i10_07_3.bmp,reference_images/i10.bmp,4.46154
distorted_images/i10_07_4.bmp,reference_images/i10.bmp,4.0
distorted_images/i10_07_5.bmp,reference_images/i10.bmp,3.05263
distorted_images/i10_08_1.bmp,reference_images/i10.bmp,5.97368
distorted_images/i10_08_2.bmp,reference_images/i10.bmp,5.30769
distorted_images/i10_08_3.bmp,reference_images/i10.bmp,4.35135
distorted_images/i10_08_4.bmp,reference_images/i10.bmp,3.5
distorted_images/i10_08_5.bmp,reference_images/i10.bmp,2.78947
distorted_images/i10_09_1.bmp,reference_images/i10.bmp,5.97436
distorted_images/i10_09_2.bmp,reference_images/i10.bmp,5.69231
distorted_images/i10_09_3.bmp,reference_images/i10.bmp,5.17949
distorted_images/i10_09_4.bmp,reference_images/i10.bmp,3.81579
distorted_images/i10_09_5.bmp,reference_images/i10.bmp,2.28205
distorted_images/i10_10_1.bmp,reference_images/i10.bmp,5.86842
distorted_images/i10_10_2.bmp,reference_images/i10.bmp,5.81579
distorted_images/i10_10_3.bmp,reference_images/i10.bmp,5.2051300000000005
distorted_images/i10_10_4.bmp,reference_images/i10.bmp,3.64103
distorted_images/i10_10_5.bmp,reference_images/i10.bmp,2.4359
distorted_images/i10_11_1.bmp,reference_images/i10.bmp,5.15385
distorted_images/i10_11_2.bmp,reference_images/i10.bmp,4.46154
distorted_images/i10_11_3.bmp,reference_images/i10.bmp,3.615380000000001
distorted_images/i10_11_4.bmp,reference_images/i10.bmp,2.18421
